Filename,Autor,Titulo Cartel,Tipo,Codigo,Tecnica,Dimensiones,,Año,Prioridad,en Colección,Cantidad,Pais,Director,Observaciones 
ICAIC_Carteles_20160628_1029.jpg,Eduardo Muñoz Bachs,"Arpa de Birmania, El",Filme,FI0122,Serigrafía,51 in,76 in,1969,B,Cinemateca,1,Japón ,Kon Ichikawa,
ICAIC_Carteles_20160628_1056.jpg,Eduardo Muñoz Bachs,Camino y fin de Saturno,Filme,FI0120,Serigrafía,51 in,76 in,1969,B,Cinemateca,3,URSS,Vilen Azarov,
ICAIC_Carteles_20160628_1053.jpg,Eduardo Muñoz Bachs,"Cielo comienza en el III piso, El",Filme,FI0850,Serigrafía,51 in,76 in,1969,B,Cinemateca,1,Rumanía,Francisc Munteanu,
ICAIC_Carteles_20160627_0683.jpg,Eduardo Muñoz Bachs,"Hijo pródigo, El",Filme,FI0124,Serigrafía,51 in,76 in,1969,B,Cinemateca,2,Checoslovaquia,Evald Schorm,
ICAIC_Carteles_20160627_0678.jpg,Eduardo Muñoz Bachs,Mercaderes de plumas,Filme,FI0840,Serigrafía,51 in,76 in,1969,B,Cinemateca,1,Yugoeslavia,Alexandr Petrovich,
ICAIC_Carteles_20160627_0669.jpg,Eduardo Muñoz Bachs,Nikolai Bauman,Filme,FI0805,Serigrafía,51 in,76 in,1969,B,Cinemateca,1,URSS,Dsemion Tumanov,
ICAIC_Carteles_20160627_0666.jpg,Eduardo Muñoz Bachs,"Niña sobre la esfera, La",Filme,FI0786,Serigrafía,51 in,76 in,1969,B,Cinemateca,1,URSS,G. Komarosvski,
ICAIC_Carteles_20160628_1024.jpg,Eduardo Muñoz Bachs,"Señora Venus y el diablo, La",Filme,FI0663,Serigrafía,51 in,76 in,1969,C,Cinemateca,2,RDA,Ralf Kirsten,
ICAIC_Carteles_20160627_0609.jpg,Eduardo Muñoz Bachs,"Tren de las 3:10 a Yuma, El",Filme,FI0127,Serigrafía,51 in,76 in,1969,B,Cinemateca,1,Estados Unidos,Delmer Daves,
ICAIC_Carteles_20160627_0690.jpg,Eduardo Muñoz Bachs,"Venganza de los Haiducs, La",Filme,FI0134,Serigrafía,51 in,76 in,1969,B,Cinemateca,2,Rumania,Dinu Cocea,
,Eduardo Muñoz Bachs,"Amantes de Hiroshima, Los",Filme,FI0135,Serigrafía,51 in,76 in,1969,,,,Japón ,Koreyoshi Kuruhara,
,Eduardo Muñoz Bachs,Ana Karenina,Filme,00889.jpg,Serigrafía,51 in,76 in,1969,,,,URSS,Alexandr Zarji,
,Eduardo Muñoz Bachs,Apanatchi,Filme,FI0789,Serigrafía,51 in,76 in,1969,,,,Inglaterra,Harald Philipp,
,Eduardo Muñoz Bachs,"Aventuras de Sindbad, Las",Filme,00883.jpg,Serigrafía,51 in,76 in,1969,,,,Japón,Taiji Yabusama,
,Eduardo Muñoz Bachs,Aventuras de Tom Sawyer,Filme,00887.jpg,Serigrafía,51 in,76 in,1969,,,,Francia- Rumanía,W. Liebemeiner,
,Eduardo Muñoz Bachs,Bautizo,Filme,00886.jpg,Serigrafía,51 in,76 in,1969,,,,Hungría,Istvan Gaal,
,Eduardo Muñoz Bachs,"Cautivos, Los",Filme,FI0809,Serigrafía,51 in,76 in,1969,,,,?,Bubb Boctti,
,Eduardo Muñoz Bachs,"Dama del alba, La",Filme,FI0861,Serigrafía,51 in,76 in,1969,,,,España-Francia,Rovira-Beleta,
,Eduardo Muñoz Bachs,Destello de la espada de Ichi,Filme,00960.jpg,Serigrafía,51 in,76 in,1969,,,,Japón,Kasuo Ikehiro,
,Eduardo Muñoz Bachs,"Día de la violencia, El",Filme,FI0812,Serigrafía,51 in,76 in,1969,,,,Italia-Francia,Damiano Damiani,
,Eduardo Muñoz Bachs,Ella y él,Filme,FI0827,Serigrafía,51 in,76 in,1969,,,,Japón,SachikoHidari,
,Eduardo Muñoz Bachs,"Espada maldita, La",Filme,1029,Serigrafía,51 in,76 in,1969,,,,Japón,Kinachi Okamoto,
,Eduardo Muñoz Bachs,"Fin del Barón Ungern, El",Filme,FI0841,Serigrafía,51 in,76 in,1969,,,,Mongolia-URSS,A. Brobrovski,
ICAIC_Carteles_20160628_0937.jpg,Eduardo Muñoz Bachs,"Fuga fantástica, La",Filme,FI0130,Serigrafía,51 in,76 in,1969,C,,1,Inglaterra,Geraro Uory,
,Eduardo Muñoz Bachs,"Giro, El",Filme,FI0780,Serigrafía,51 in,76 in,1969,,,,Francia-Senegal,Sembene Ousmane,
,Eduardo Muñoz Bachs,"Hermanastros, Los",Filme,FI0860,Serigrafía,51 in,76 in,1969,,,,Japón,Miyohi Ieki,
,Eduardo Muñoz Bachs,"Hombre del millón, El",Filme,1061,Serigrafía,51 in,76 in,1969,,,,Inglés,Ronald Neame,
,Eduardo Muñoz Bachs,"Hombre que hay que matar, El",Filme,FI0806,Serigrafía,51 in,76 in,1969,,,,Francia-España,Philippe Conoroyer,
,Eduardo Muñoz Bachs,"Infierno volado, El",Filme,FI0851,Serigrafía,51 in,76 in,1969,,,,URSS,Ivan Lukinsk,
,Eduardo Muñoz Bachs,"Jefe de Chukotka, El",Filme,FI0823,Serigrafía,51 in,76 in,1969,,,,URSS,Vitali Meinikov,
,Eduardo Muñoz Bachs,Karate campeón,Filme,FI0626,Serigrafía,51 in,76 in,1969,,,,Japón,Miyoshi Saeki,
,Eduardo Muñoz Bachs,"Lámpara maravillosa de Aladino, La",Filme,FI0852,Serigrafía,51 in,76 in,1969,,,,URSS,B.Ritsarev,
,Eduardo Muñoz Bachs,Mi amiga Sybille,Filme,FI0799,Serigrafía,51 in,76 in,1969,,,,RDA,Wolfang Luderer,
,Eduardo Muñoz Bachs,"Noche loca del conejo, La",Filme,1157,Serigrafía,51 in,76 in,1969,,,,Italia,Alfredo Angeli,
,Eduardo Muñoz Bachs,"Rapto de las doncellas, El",Filme,FI0788,Serigrafía,51 in,76 in,1969,,,,Rumanía,Dinu Cocea,
,Eduardo Muñoz Bachs,"Reina de nieve, La",Filme,1228,Serigrafía,51 in,76 in,1969,,,,URSS,G. Kazansko,
,Eduardo Muñoz Bachs,Seguro de virginidad,Filme,FI0801,Serigrafía,51 in,76 in,1969,,,,Italia,G. Bianchi,
,Eduardo Muñoz Bachs,Siete novias para siete hermanos,Filme,FI0845,Serigrafía,51 in,76 in,1969,C,,,Estados Unidos,Stanley Donnen,
,Eduardo Muñoz Bachs,Silencio y clamor,Filme,FI0832,Serigrafía,51 in,76 in,1969,,,,Hungría,Miclos Jancso,
,Eduardo Muñoz Bachs,"Subterráneo, El",Filme,FI0614,Serigrafía,51 in,76 in,1969,,,,Rumanía,Virgil Calotescu,
,Eduardo Muñoz Bachs,Sudor y lágrimas,Filme,FI0858,Serigrafía,51 in,76 in,1969,,,,Japón,Taro Urayama,
,Eduardo Muñoz Bachs,"Tercera juventud, La",Filme,1259,Serigrafía,51 in,76 in,1969,,,,Francia-URSS,Jean Deville,
,Eduardo Muñoz Bachs,"Valle de las mujeres solitarias, El",Filme,1332,Serigrafía,51 in,76 in,1969,,,,Hungría,Tamas Renyi,
,Eduardo Muñoz Bachs,Vertical,Filme,FI0625,Serigrafía,51 in,76 in,1969,,,,URSS,S. Govorujin,
,Eduardo Muñoz Bachs,Viento negro,Filme,FI0527,Serigrafía,51 in,76 in,1969,,,,Mexico,Fernando González,
,Eduardo Muñoz Bachs,Vivir es mi deseo,Filme,1336,Serigrafía,51 in,76 in,1969,,,,Estados Unidos,Morton Dacosta,
ICAIC_Carteles_20160629_1264.jpg,Eduardo Muñoz Bachs,"Cuban Film Week. Kingston, Jamaica",Semana,SE42,Serigrafía,51 in,76 in,1970,,Cinemateca,1,,,
ICAIC_Carteles_20160629_1315.jpg,Eduardo Muñoz Bachs,Hombres en misión de servicio,Filme,,Serigrafía,51 in,76 in,1970,D,Cinemateca,1,Bulgaria,Grisha Ostrovsky,
ICAIC_Carteles_20160627_0617.jpg,Eduardo Muñoz Bachs,"Salto, El",Filme,FI0146,Serigrafía,51 in,76 in,1970,B,Cinemateca,1,Francia,Christian de Chalonge,
ICAIC_Carteles_20160627_0687.jpg,Eduardo Muñoz Bachs,"Vida provisoria, La",Filme,FI0148,Serigrafía,51 in,76 in,1970,B,Cinemateca,3,Brasil,Mauricio Gómez Leite,
,Eduardo Muñoz Bachs,"1001 noches árabes, Las",Filme,1179,Serigrafía,51 in,76 in,1970,,,,Estados Unidos,Jack Kinney,
,Eduardo Muñoz Bachs,Asterix el galo,Filme,FI0907,Serigrafía,51 in,76 in,1970,,,,Francia-Bégica,?,
,Eduardo Muñoz Bachs,Atentado al pudor,Filme,00881.jpg,Serigrafía,51 in,76 in,1970,,,,,Andre Cayatte,
,Eduardo Muñoz Bachs,"Aventuras de Turli, Las",Filme,00880.jpg,Serigrafía,51 in,76 in,1970,,,,RDA,Walter Beck,
,Eduardo Muñoz Bachs,Bala sin nombre,Filme,FI1040,Serigrafía,51 in,76 in,1970,,,,Estados Unidos,Jack Arnold,
,Eduardo Muñoz Bachs,"Becerro de oro, El",Filme,00921.jpg,Serigrafía,51 in,76 in,1970,,,,URSS,Mijail Shveitser,
,Eduardo Muñoz Bachs,"Brazo de los brillantes, El",Filme,FI0834,Serigrafía,51 in,76 in,1970,,,,URSS,Leonid Gaidai,
,Eduardo Muñoz Bachs,"Buenos y los malos, Los",Filme,,Serigrafía,51 in,76 in,1970,B,,,,,
,Eduardo Muñoz Bachs,Cara a cara,Filme,FI0142,Serigrafía,51 in,76 in,1970,,,,Brasil,Julio Bressane,
,Eduardo Muñoz Bachs,Cinemateca de Cuba Programación,Otros,00922.jpg,Serigrafía,51 in,76 in,1970,,,,,,
,Eduardo Muñoz Bachs,Contraseña Corn,Filme,FI 03647,Serigrafía,51 in,76 in,1970,,,,,,
,Eduardo Muñoz Bachs,"Dame la patita, amigo",Filme,FI0143,Serigrafía,51 in,76 in,1970,,,,URSS,Ilya Gurin,
,Eduardo Muñoz Bachs,Desafío en sangre,Filme,00961.jpg,Serigrafía,51 in,76 in,1970,,,,Japón,Toshio Masuda,
,Eduardo Muñoz Bachs,En el carro de guerra de Zizka,Filme,FI0811,Serigrafía,51 in,76 in,1970,,,,Checoslovaquia,Milan Vosmik,
,Eduardo Muñoz Bachs,En el corazón de la vida,Filme,3601,Serigrafía,51 in,76 in,1970,,,,Francia ,Robert Enrico,
,Eduardo Muñoz Bachs,Esclavo de la avaricia,Filme,3656,Serigrafía,51 in,76 in,1970,,,,Estados Unidos,Anthony Mann,
,Eduardo Muñoz Bachs,"Escudo y la espada, El",Filme,FI0787,Serigrafía,51 in,76 in,1970,,,,URSS,Vladimir Basov,
,Eduardo Muñoz Bachs,"Estrellas de Eger, Las",Filme,FI0798,Serigrafía,51 in,76 in,1970,,,,Checoslovaquia,Vladimir Cech,
,Eduardo Muñoz Bachs,"Fuego, mi muñeca",Filme,1056,Serigrafía,51 in,76 in,1970,,,,Italia-Checoslovaquia,Milos Forman,
,Eduardo Muñoz Bachs,Goyokín,Filme,1055,Serigrafía,51 in,76 in,1970,,,,Japón,Hideo Gosha,
,Eduardo Muñoz Bachs,"Gran golpe, El",Filme,1057,Serigrafía,51 in,76 in,1970,,,,Inglés,Gerald Thomas,
,Eduardo Muñoz Bachs,Humo de Londres,Filme,FI1041,Serigrafía,51 in,76 in,1970,,,,Italia,Alberto Sordi,
,Eduardo Muñoz Bachs,Impostores,Filme,FI0822,Serigrafía,51 in,76 in,1970,,,,Hungría,Felix Mariassy,
,Eduardo Muñoz Bachs,"Isla del león, La",Filme,FI0147,Serigrafía,51 in,76 in,1970,,,,Hungría,Gyorgy Revesz,
,Eduardo Muñoz Bachs,Nido de Hidalgos,Filme,FI0796,Serigrafía,51 in,76 in,1970,,,,URSS,Andrei Mijalkov Konchalovski,
,Eduardo Muñoz Bachs,Programación ICAIC,Otros,1227,Serigrafía,51 in,76 in,1970,,,,,,
,Eduardo Muñoz Bachs,Siete fieras,Filme,FI0774,Serigrafía,51 in,76 in,1970,,,,Japón,Tetsuo Tanba,
,Eduardo Muñoz Bachs,Tatiana y sus amigos,Filme,FI0810,Serigrafía,51 in,76 in,1970,,,,Checoslovaquia,Radim Curcek,
,Eduardo Muñoz Bachs,Trópico,Filme,FI0718,Serigrafía,51 in,76 in,1970,,,,Italia,Giani Amico,
,Eduardo Muñoz Bachs,Unidades móviles. Programación,Otros,OT07,Serigrafía,51 in,76 in,1970,,,,,,
,Eduardo Muñoz Bachs,"Viento distante, El",Filme,FI0652,Serigrafía,51 in,76 in,1970,,,,México,Sergio Véjar,
,Eduardo Muñoz Bachs,"Vil seducción, La",Filme,FI1042,Serigrafía,51 in,76 in,1970,,,,España,José María Forque,
,Eduardo Muñoz Bachs,Viviremos hasta el lunes,Filme,1329,Serigrafía,51 in,76 in,1970,,,,Urss,Stanilav Rostitski,
,Eduardo Muñoz Bachs,Vivos o preferentemente muertos,Filme,1325,Serigrafía,51 in,76 in,1970,,,,Italia-España,Duccio Tessari,
ICAIC_Carteles_20160628_0970.jpg,Eduardo Muñoz Bachs,Asterix y Cleopatra,Filme,FI0155,Serigrafía,51 in,76 in,1971,C,Cinemateca,1,Francia - Bélgica,Gosscinny y Uderzo,Cinemateca
ICAIC_Carteles_20160627_0750.jpg,Eduardo Muñoz Bachs,Cinemateca de Cuba. 10 años de programación permanente,Aniversario,AN05,Serigrafía,51 in,76 in,1971,A,Cinemateca,5,,,
ICAIC_Carteles_20160628_1013.jpg,Eduardo Muñoz Bachs,"Ingenuo, El",Filme,FI0915,Serigrafía,51 in,76 in,1971,C,Cinemateca,2,Estados Unidos,Jerry Lewis,
ICAIC_Carteles_20160628_1007.jpg,Eduardo Muñoz Bachs,No te aflijas,Filme,FI0172,Serigrafía,51 in,76 in,1971,C,Cinemateca,1,URSS,C. Danelia,
ICAIC_Carteles_20160627_0624.jpg,Eduardo Muñoz Bachs,Reto a Ichi,Filme,FI0173,Serigrafía,51 in,76 in,1971,B,Cinemateca,1,Japón ,Kenji Misumi,
,Eduardo Muñoz Bachs,"Ángeles negros, Los",Filme,3897,Serigrafía,51 in,76 in,1971,,,,Bulgaria,Valo Radev,
,Eduardo Muñoz Bachs,"Aventuras del Capitán Florián, Las",Filme,FI0726,Serigrafía,51 in,76 in,1971,,,,RDA,Werner Wallroth,
,Eduardo Muñoz Bachs,"Azote de Dios, El",Filme,FI0711,Serigrafía,51 in,76 in,1971,,,,Polonia,Maria Kaniewska,
,Eduardo Muñoz Bachs,Bodas de oro,Filme,FI0630,Serigrafía,51 in,76 in,1971,,,,Polonia,Stanislaw Lewsztokicw,
,Eduardo Muñoz Bachs,Caliche sangriento,Filme,00910.jpg,Serigrafía,51 in,76 in,1971,,,,Chile,Helvio Soto,
,Eduardo Muñoz Bachs,"Cuentos de Hans Christian Andersen, Los",Filme,FI0609,Serigrafía,51 in,76 in,1971,,,,Japón,Kimio Yabuki,
,Eduardo Muñoz Bachs,Dos novias para Antonio,Filme,FI0846,Serigrafía,51 in,76 in,1971,,,,Checoslovaquia,Pavel Landovski,
,Eduardo Muñoz Bachs,Ecce homo homolka,Filme,1018,Serigrafía,51 in,76 in,1971,,,,Checoslovaquia,Jaroslav Papousek,
,Eduardo Muñoz Bachs,Fiesta en las nubes,Filme,1051,Serigrafía,51 in,76 in,1971,,,,RDA,R. Rosanski,
,Eduardo Muñoz Bachs,"Gato con botas, El",Filme,3717,Serigrafía,51 in,76 in,1971,,,,Japón,Kimio Yabuke,
,Eduardo Muñoz Bachs,Hibernatus,Filme,FI0855,Serigrafía,51 in,76 in,1971,,,,Francia-Italia,Edouard Molinaro,
,Eduardo Muñoz Bachs,Hombre Orquesta,Filme,1052,Serigrafía,51 in,76 in,1971,,,,Franco-Italiana,Serge Korber,
,Eduardo Muñoz Bachs,"Leandras, Las",Filme,1109,Serigrafía,51 in,76 in,1971,,,,España,Eugenio Martín,
,Eduardo Muñoz Bachs,Lokis,Filme,1101,Serigrafía,51 in,76 in,1971,,,,Polonia,Janusz Majewski,
,Eduardo Muñoz Bachs,No hay regreso para Johnny,Filme,FI0171,Serigrafía,51 in,76 in,1971,,,,Polonia,Kaveh Pur Rahnama,
,Eduardo Muñoz Bachs,"Tony, te has vuelto loco",Filme,FI0853,Serigrafía,51 in,76 in,1971,,,,Checoslovaquia,Plivova SimKova,
,Eduardo Muñoz Bachs,"Viuda de oro, Una",Filme,1322,Serigrafía,51 in,76 in,1971,,,,Francia alemania,Michel Audiard,
ICAIC_Carteles_20160628_1055.jpg,Eduardo Muñoz Bachs,"Caballero inexistente, El",Filme,FI0183,Serigrafía,51 in,76 in,1972,B,Cinemateca,3,Italia,Pino Zac,
ICAIC_Carteles_20160628_0972.jpg,Eduardo Muñoz Bachs,Capitán Korda,Filme,FI0179,Serigrafía,51 in,76 in,1972,C,Cinemateca,6,Checoslovaquia,Josel Pinkava,
ICAIC_Carteles_20160628_0967.jpg,Eduardo Muñoz Bachs,"Cara, La",Filme,FI0839,Serigrafía,51 in,76 in,1972,C,Cinemateca,3,Hungría,Pal Zolnay,
ICAIC_Carteles_20160628_0965.jpg,Eduardo Muñoz Bachs,"Ciudadela respondió, La",Filme,FI1069,Serigrafía,51 in,76 in,1972,C,Cinemateca,1,Bulgaria,Guencho Guenchev,
ICAIC_Carteles_20160628_1047.jpg,Eduardo Muñoz Bachs,Cuentas a rendir,Filme,FI0181,Serigrafía,51 in,76 in,1972,B,Cinemateca,2,Italia,Roger Pigaut,
ICAIC_Carteles_20160628_1006.jpg,Eduardo Muñoz Bachs,Otra vez salto sobre los charcos,Filme,FI0193,Serigrafía,51 in,76 in,1972,C,Cinemateca,3,Checoslovaquia,Karel Kachyna,
ICAIC_Carteles_20160628_1025.jpg,Eduardo Muñoz Bachs,"Ratones y el patibulero, Los",Filme,FI0192,Serigrafía,51 in,76 in,1972,C,Cinemateca,2,Checoslovaquia,Vera Plivova - simkova,
,Eduardo Muñoz Bachs,...Y saluden de mi parte a las golondrinas,Filme,,Serigrafía,51 in,76 in,1972,,,,,,
,Eduardo Muñoz Bachs,Alcornoque,Filme,00876.jpg,Serigrafía,51 in,76 in,1972,,,,Italia ,Giancarlo Lacna,
,Eduardo Muñoz Bachs,"Brigada ""Varias"" en acción, La",Filme,00918.jpg,Serigrafía,51 in,76 in,1972,,,,Rumanía,Mircea Dragan,
,Eduardo Muñoz Bachs,"Calor, El",Filme,00911.jpg,Serigrafía,51 in,76 in,1972,,,,Rumanía,Serban Creanga,
,Eduardo Muñoz Bachs,Contrólese doctor,Filme,FI1044,Serigrafía,51 in,76 in,1972,,,,Inglaterra,Gerald Thomas,
,Eduardo Muñoz Bachs,Estación Bielorusia,Filme,FI0631,Serigrafía,51 in,76 in,1972,,,,URSS,Andrei Smirnov,
,Eduardo Muñoz Bachs,Estudio amueblado 2.P.,Filme,1016,Serigrafía,51 in,76 in,1972,,,,España,José María Forque,
,Eduardo Muñoz Bachs,"Gran incógnita, La",Filme,FI0785,Serigrafía,51 in,76 in,1972,,,,Checoslovaquia,Pavel hobl,
,Eduardo Muñoz Bachs,"Imperio submarino, El",Filme,FI0721,Serigrafía,51 in,76 in,1972,,,,Japón,T. Tamiya,
,Eduardo Muñoz Bachs,"Isla del tesoro, La",Filme,FI0790,Serigrafía,51 in,76 in,1972,,,,URSS,Evgiemo Friedman,
,Eduardo Muñoz Bachs,"Jardín de los Finzi Contini, El",Filme,FI0185,Serigrafía,51 in,76 in,1972,,,,Italia,Vittorio de Sica,
,Eduardo Muñoz Bachs,Juegos tramposos de amor,Filme,FI0189,Serigrafía,51 in,76 in,1972,,,,Checoslovaquia,Jiri Krejcik,
,Eduardo Muñoz Bachs,"Llave, La",Filme,FI0797,Serigrafía,51 in,76 in,1972,,,,Checoslovaquia,Vladimir Cech,
,Eduardo Muñoz Bachs,Lucía y los milagros,Filme,FI0820,Serigrafía,51 in,76 in,1972,,,,Checoslovaquia,Niota Kovasl,
,Eduardo Muñoz Bachs,"Mago Chili Chala, El",Filme,FI1032,Serigrafía,51 in,76 in,1972,,,,Hungría,Gyorgy Palasthy,
,Eduardo Muñoz Bachs,Miguel el valiente,Filme,FI1067,Serigrafía,51 in,76 in,1972,,,,Urumanía,Serguei Nicolaescu,
,Eduardo Muñoz Bachs,"Momia, La",Filme,FI0191,Serigrafía,51 in,76 in,1972,,,,Egipto,Chadi Abdel Salam,
,Eduardo Muñoz Bachs,"Pequeño príncipe del sol, El",Filme,1181,Serigrafía,51 in,76 in,1972,,,,Japón,S. Director,
,Eduardo Muñoz Bachs,Play time,Filme,1206,Serigrafía,51 in,76 in,1972,,,,Francia,Jacques Tati,
,Eduardo Muñoz Bachs,"Príncipe Bayaya, El",Filme,FI0187,Serigrafía,51 in,76 in,1972,,,,Checoslovaquia,Antonin Kachik,
,Eduardo Muñoz Bachs,"Príncipe, El",Filme,FI0722,Serigrafía,51 in,76 in,1972,,,,Bulgaria,Petar Vasilev,
,Eduardo Muñoz Bachs,"Río de la serpiente, El",Filme,1207,Serigrafía,51 in,76 in,1972,,,,Checoslovaquia,Ota Koval,
,Eduardo Muñoz Bachs,"Semana de los locos, La",Filme,1263,Serigrafía,51 in,76 in,1972,,,,Rumanía,Dinu Cocea,
,Eduardo Muñoz Bachs,Si yo tuviera un fusil,Filme,1265,Serigrafía,51 in,76 in,1972,,,,Checoslovaquia,Stefan Uher,
,Eduardo Muñoz Bachs,Sobre Blancanieves,Filme,FI0830,Serigrafía,51 in,76 in,1972,,,,Checoslovaquia,Vera Plivova,
,Eduardo Muñoz Bachs,Uno de ellos es el asesino,Filme,FI1043,Serigrafía,51 in,76 in,1972,,,,Checoslovaquia,Dusan Klein,
,Eduardo Muñoz Bachs,"Virgen y el gitano, La",Filme,FI0629,Serigrafía,51 in,76 in,1972,,,,Inglaterra,Christopher Miles,
,Eduardo Muñoz Bachs,"Cuentos de Jack London, Los",Filme,FI1048,Serigrafía,51 in,76 in,1973,,2,,Checoslovaquia,Zdenek Sikovy,
ICAIC_Carteles_20160628_1034.jpg,Eduardo Muñoz Bachs,Almas desesperadas,Filme,FI0200,Serigrafía,51 in,76 in,1973,B,Cinemateca,1,Inglaterra,Frank D. Gilroy,
ICAIC_Carteles_20160628_1027.jpg,Eduardo Muñoz Bachs,B.V. en las montañas y al mar,Filme,FI0201,Serigrafía,51 in,76 in,1973,B,Cinemateca,3,Rumania,Mircea Dragan,
ICAIC_Carteles_20160628_0962.jpg,Eduardo Muñoz Bachs,Cuidado con la píldora,Filme,FI0912,Serigrafía,51 in,76 in,1973,C,Cinemateca,3,Inglaterra,Gerald Thomas,
ICAIC_Carteles_20160629_1279.jpg,Eduardo Muñoz Bachs,"Día bien empleado, Un",Filme,FI0856,Serigrafía,51 in,76 in,1973,D,Cinemateca,1,Francia,Jacque Dulfiho,
ICAIC_Carteles_20160628_0959.jpg,Eduardo Muñoz Bachs,Dos almas en pugna,Filme,FI0469,Serigrafía,51 in,76 in,1973,C,Cinemateca,2,Estados Unidos,Francis Ford Coppola,
ICAIC_Carteles_20160628_1014.jpg,Eduardo Muñoz Bachs,Hola hermanito,Filme,FI0837,Serigrafía,51 in,76 in,1973,C,Cinemateca,2,Hungría,Gyorgy Palasthy,
ICAIC_Carteles_20160627_0681.jpg,Eduardo Muñoz Bachs,Ichi y la fugitiva,Filme,FI0220,Serigrafía,51 in,76 in,1973,B,Cinemateca,4,Japón ,Kimiyoshi Yasuda,
ICAIC_Carteles_20160627_0677.jpg,Eduardo Muñoz Bachs,Monólogo,Filme,1190,Serigrafía,51 in,76 in,1973,B,Cinemateca,4,URSS,Ilya Averbaj,
ICAIC_Carteles_20160627_0673.jpg,Eduardo Muñoz Bachs,"Monstruo del castillo de Blackwood, El",Filme,FI0209,Serigrafía,51 in,76 in,1973,B,Cinemateca,3,Inglaterra,Alfred Vohrer,
ICAIC_Carteles_20160628_1008.jpg,Eduardo Muñoz Bachs,"Mundo de los animales, El",Filme,FI0211,Serigrafía,51 in,76 in,1973,C,Cinemateca,1,Rumania,Horia Stefanescu,
ICAIC_Carteles_20160627_0660.jpg,Eduardo Muñoz Bachs,Operación Brutus,Filme,FI0227,Serigrafía,51 in,76 in,1973,B,Cinemateca,1,Polonia,Jerzy Passendorfer,
ICAIC_Carteles_20160628_0990.jpg,Eduardo Muñoz Bachs,Petulia,Filme,FI0498,Serigrafía,51 in,76 in,1973,C,Cinemateca,3,Inglaterra,Richard Lester,
ICAIC_Carteles_20160627_0622.jpg,Eduardo Muñoz Bachs,"Reo necesario, El",Filme,FI0212,Serigrafía,51 in,76 in,1973,B,Cinemateca,3,Bulgaria ,Borislav Sharaliev,
ICAIC_Carteles_20160628_1022.jpg,Eduardo Muñoz Bachs,Siete novias para un soldado,Filme,FI0501,Serigrafía,51 in,76 in,1973,,Cinemateca,4,URSS,Vitali Menikov,
,Eduardo Muñoz Bachs,Alfredo Alfredo,Filme,4444,Serigrafía,51 in,76 in,1973,,,,Italia-Francia,Pietro Germi,
,Eduardo Muñoz Bachs,"Balada del desierto, La",Filme,FI0221,Serigrafía,51 in,76 in,1973,,,,Estados Unidos,Sam Peckinpah,
,Eduardo Muñoz Bachs,"Bella durmiente del bosque, La",Filme,FI0751,Serigrafía,51 in,76 in,1973,,,,RDA,W. Beck,
,Eduardo Muñoz Bachs,Como robar un millón,Filme,FI1046,Serigrafía,51 in,76 in,1973,,,,Estados Unidos,Wiliam Wyler,
,Eduardo Muñoz Bachs,"Día de la decisión, El",Filme,FI0205,Serigrafía,51 in,76 in,1973,,,,Polonia,Jerzy Passendorfer,
,Eduardo Muñoz Bachs,"Escolar estrafalario, Un",Filme,1007,Serigrafía,51 in,76 in,1973,,,,URSS,Ilya Frez,
,Eduardo Muñoz Bachs,Ese fue el instante en que a todos condené a la muerte,Filme,FI0793,Serigrafía,51 in,76 in,1973,,,,Rumanía,Sergiu Nicolaescu,
,Eduardo Muñoz Bachs,"Esposo para Estefanía, Un",Filme,FI0627,Serigrafía,51 in,76 in,1973,,,,Checoslovaquia,Jura Herz,
,Eduardo Muñoz Bachs,"Lección, La",Filme,1136,Serigrafía,51 in,76 in,1973,,,,Checoslovaquia,Dusan Klein,
,Eduardo Muñoz Bachs,"Niña y los muñecos, La",Filme,FI1034,Serigrafía,51 in,76 in,1973,,,,Checoslovaquia,Jozef Rezucha,
,Eduardo Muñoz Bachs,"Perla de la Corona, La",Filme,FI0628,Serigrafía,51 in,76 in,1973,,,,Polonia,Kazimierz Kurtz,
,Eduardo Muñoz Bachs,"Tigre saltó y mató, pero morirá… morirá, El",Filme,FI0216,Serigrafía,51 in,76 in,1973,,,,Cuba,Santiago Álvarez,
,Eduardo Muñoz Bachs,"Trece valientes, Los",Filme,FI0825,Serigrafía,51 in,76 in,1973,,,,URSS,Vicypt Zhilin,
ICAIC_Carteles_20160628_1026.jpg,Eduardo Muñoz Bachs,Aventuras en el delta del Danubio,Filme,FI0844,Serigrafía,51 in,76 in,1974,B,Cinemateca,1,Rumanía,Georghe Naghi,
ICAIC_Carteles_20160627_0629.jpg,Eduardo Muñoz Bachs,"Caso Cernik, El",Filme,FI0523,Serigrafía,51 in,76 in,1974,B,Cinemateca,1,RDA,Helmut Nitzschke,
ICAIC_Carteles_20160628_0966.jpg,Eduardo Muñoz Bachs,Ciudad dorada,Filme,FI0924,Serigrafía,51 in,76 in,1974,C,Cinemateca,2,Estados Unidos,John Huston,
ICAIC_Carteles_20160630_1317.jpg,Eduardo Muñoz Bachs,Don Quijote cabalga de nuevo,Filme,FI1050,Serigrafía,51 in,76 in,1974,D,Cinemateca,1,México-España,Roberto Gavaldón,
